"id","Nodo","Proceso Baja","Tipo Acceso","Habilitado","Certificado","Nodo Peligroso","Región","Partido","Cant Cli total","Cant Cli BA","Cant Cli Tel","Cant Cli CATV","Cant CM","Zona","Subzona","Cont. Red","Cont. Wifi","Cont. Inst.","Cont. Gmi","Cont. Implem"
601d5676734f0a14c26d1c85,AD01AA,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,18,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5c56fdfe4a72b30f50b9,AD01AB,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,49,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5c6e967236228a71f199,AD01AC,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,41,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5c8d734f0a14c26d1c87,AD01AD,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,53,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5ca8f80f533afc091bd3,AD01BA,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,20,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5cb865d0251feb1fdd79,AD01BB,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,65,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5cc91645057ed73a0c43,AD01BC,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,68,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5ce061356f3d564cb877,AD01BD,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,60,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5cf829b60b645c75cfd3,AD01CA,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,87,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
601d5d08059ae3168d7874f5,AD01CB,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,42,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602520e040457371af625145,AD02AA,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,62,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602520fce5ea7f37535305b3,AD02AB,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,19,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025210b95fc072ae71dc995,AD02AC,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,39,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025211f6ecef245091decb3,AD02AD,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,29,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602521364a80dc6bea0889e3,AD02BA,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,27,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025214c7dd4d05965663dc3,AD02BB,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,43,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025215cb76a6d734f27c6d3,AD02BC,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,31,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025216be5ea7f37535305b5,AD02BD,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,54,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602521886ecef245091decb5,AD02CA,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,23,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602521beb76a6d734f27c6d5,AD02CB,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,27,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025223a40457371af625148,AD03AA,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,49,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
60252249b76a6d734f27c6d7,AD03AB,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,47,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025225d95fc072ae71dc997,AD03AC,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,39,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602522786ecef245091decb7,AD03AD,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,72,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025228caa25a619f46ed245,AD03BA,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,60,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
6025229d4a80dc6bea0889e7,AD03BB,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,41,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602522af7dd4d05965663dc5,AD03BC,,HFC,1,1,0,Sur,Lomas de Zamora,0,0,0,0,39,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602e67211d276c172d5c1fd3,AD04AA,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,42,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602e675746698d033a2badf3,AD04AB,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,32,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602e676a728c073948372df3,AD04AC,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,79,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602e677b3275102128068dbb,AD04AD,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,48,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602e679fa9a0a157007e2753,AD04BA,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,34,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
602e67be29179930a349ed47,AD04BB,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,44,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d0785f6,AD05A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,199,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,GGG,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785f7,AD05B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,205,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,GGG,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785f8,AD05C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,184,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785f9,AD05D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,247,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,GGG3,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785fa,AD06A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,144,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785fb,AD06B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,139,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785fc,AD06C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,223,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d0785fd,AD06D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,153,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
68654eecadab28253f27a853,AD077FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68d534aff2445e2bd1471ba3,AD078FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68812adabaa9bc1e65159883,AD078FO0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68812b0453da0834943f0c02,AD079FO0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d0785fe,AD07A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,83,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d0785ff,AD07B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,82,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078600,AD07C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,110,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078601,AD07D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,100,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
68ae05f8913ffb57a117d083,AD080FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68d536a79a6e8a6ac13815a3,AD081FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68654f4b99f68f68d03e91a5,AD083FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68d5436575b6a7103e154533,AD085FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d078602,AD08A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,195,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d078603,AD08B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,195,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d078605,AD08C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,107,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d078606,AD08D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,96,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
68d5471bae7c0d216a6bc873,AD094FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68812b3b904de12c0c550596,AD095FO0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d078607,AD09A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,156,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d078608,AD09B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,157,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d07860a,AD09C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,115,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d07860b,AD09D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,219,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
68ae061bc7ac60451032d283,AD100FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68d5480c693f3638f17e7363,AD102FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68ae067861e4c95a490d27f3,AD103FO,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d07860c,AD10A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,161,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d07860d,AD10B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,166,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d07860e,AD10C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,180,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d07860f,AD10D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,145,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d078610,AD11A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,173,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078611,AD11B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,149,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078612,AD11C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,171,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078613,AD11D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,254,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078614,AD12A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,205,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078615,AD12B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,213,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078616,AD12C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,189,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078617,AD12D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,213,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
68654f7b11d84c5bcd1e97f2,AD134OC,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
688128a2904de12c0c550594,AD135OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
688128fbdd0e6e03cb3b1db2,AD136OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
6881293495492438621b42c3,AD137OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
6881297480e2b42d700242a3,AD138OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
688129b695492438621b42c5,AD139OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d078618,AD13A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,179,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078619,AD13B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,189,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07861a,AD13C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,148,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07861b,AD13D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,180,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
688129fedd0e6e03cb3b1db6,AD141OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68812a2c80e2b42d700242a5,AD142OC0,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
68adde828978c8783e607993,AD143OC,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d07861c,AD14A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,154,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07861d,AD14B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,173,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07861e,AD14C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,164,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07861f,AD14D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,174,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
68654fa97a0c063bda7ad2f2,AD151OC,,FTTH,,,0,,Almirante Brown,,,,,,,,,,,,
5ac5271c3ee18d404d078620,AD15B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,219,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078621,AD15C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,233,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078622,AD15D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,180,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078623,AD16A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,168,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078624,AD16B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,156,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078625,AD16C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,186,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078626,AD16D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,165,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078627,AD17A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,199,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078628,AD17B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,158,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078629,AD17C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,199,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07862a,AD18A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,179,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07862b,AD18B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,139,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07862c,AD18C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,161,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07862d,AD18D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,190,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07862e,AD19A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,198,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d07862f,AD19B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,196,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078630,AD19C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,178,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078631,AD19D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,153,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078632,AD20A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,316,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078633,AD20B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,299,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078634,AD20C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,304,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078635,AD20D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,420,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078636,AD21A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,196,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078637,AD22A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,404,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271c3ee18d404d078638,AD23A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,201,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271c3ee18d404d078639,AD23B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,203,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d07863a,AD23C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,211,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d07863b,AD23D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,236,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d07863c,AD24A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,219,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d07863d,AD24B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,207,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d07863e,AD24C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,225,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d07863f,AD24D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,213,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d078640,AD25A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,228,Sur,RED SUR-SUB02,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A,,,,SERVICIOS INTEGRADOS Y CONSTRUCCIONES ESPECIALES SICE S.A
5ac5271d3ee18d404d078641,AD26A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,248,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271d3ee18d404d078642,AD26B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,209,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271d3ee18d404d078643,AD26C,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,198,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271d3ee18d404d078644,AD26D,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,220,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271d3ee18d404d078645,AD27A,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,241,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
5ac5271d3ee18d404d078646,AD27B,,HFC,1,1,0,Sur,Almirante Brown,0,0,0,0,258,Sur,RED SUR-SUB03,INTEROPTICS S.A.,,,,MONTASUR S.A.
